,,,,Lap #,Time,Velocity
3,126.3556061,30.47425769,,,,
3,126.4575043,33.69466032,,,,
3,126.5534821,36.86850841,,,,
3,126.6484337,38.04730271,,,,
3,126.7436142,37.67781906,,,,
3,126.8385582,37.86481308,,,,
3,126.9330101,37.86481308,,,,
3,127.0256004,38.25967513,,,,
3,127.1151657,39.39735999,,,,
3,127.2017517,40.88189669,,,,
3,127.2864723,42.15910095,,,,
3,127.3705063,42.7108442,,,,
3,127.4540443,42.85058332,,,,
3,127.5372276,43.22006697,,,,
3,127.6202049,43.22006697,,,,
3,127.701889,43.43340756,,,,
3,127.7805023,44.58716678,,,,
3,127.8556366,46.87643421,,,,
3,127.9310989,48.82328553,,,,
3,128.011013,46.4591944,,,,
3,128.0962334,43.51556806,,,,
3,128.1865158,40.85570119,,,,
3,128.2805481,38.78626658,,,,
3,128.3757248,37.67781906,,,,
3,128.4706573,37.86841796,,,,
3,128.5650482,37.87042983,,,,
3,128.6565399,38.30576274,,,,
3,128.742218,40.28220158,,,,
3,128.8211784,43.63665103,,,,
3,128.8941917,47.42477171,,,,
3,128.9624825,51.05625836,,,,
3,129.027092,54.22650157,,,,
3,129.088707,57.06122945,,,,
3,129.1478195,59.63580129,,,,
3,129.2047958,62.00117644,,,,
3,129.259922,64.19378486,,,,
3,129.3134918,66.23979457,,,,
3,129.3667831,67.97559183,,,,
3,129.4214172,66.95486663,,,,
3,129.4778557,64.64870088,,,,
3,129.535759,62.74919373,,,,
3,129.5948029,61.42295272,,,,
3,129.6551628,60.35481469,,,,
3,129.7175217,58.76740141,,,,
3,129.7826347,56.5387922,,,,
3,129.8511467,53.8883461,,,,
3,129.9235573,51.06014134,,,,
3,130.0001945,48.23561014,,,,
3,130.0810661,45.58457008,,,,
3,130.1655922,43.32385336,,,,
3,130.2512398,41.7421358,,,,
3,130.3364182,42.2080553,,,,
3,130.4217796,42.2080553,,,,
3,130.5108452,42.02390399,,,,
3,130.6074142,38.70397905,,,,
3,130.7105217,35.75233613,,,,
3,130.8154144,33.98298597,,,,
3,130.9194183,34.56593037,,,,
3,131.0235367,34.56813107,,,,
3,131.133194,34.48918406,,,,
3,131.2532501,31.08023217,,,,
3,131.3734131,28.81021827,,,,
3,131.4892807,31.02711675,,,,
3,131.6041145,31.02711675,,,,
3,131.7126465,31.58707571,,,,
3,131.8106499,34.66159375,,,,
3,131.9047279,38.70756677,,,,
3,132.0027695,37.71867443,,,,
3,132.1060715,35.62067882,,,,
3,132.2107239,33.98298597,,,,
3,132.3142586,34.72194984,,,,
3,132.4176941,34.7241368,,,,
3,132.5186996,34.79120142,,,,
3,132.6131058,36.39274585,,,,
3,132.6991425,39.77063736,,,,
3,132.7792473,43.80290838,,,,
3,132.85989,45.95353875,,,,
3,132.9455185,43.20713401,,,,
3,133.0358963,40.76234837,,,,
3,133.1303711,38.79797044,,,,
3,133.2276955,37.3083354,,,,
3,133.326004,36.5693681,,,,
3,133.4238167,36.5693681,,,,
3,133.5211372,36.94069883,,,,
3,133.6181068,36.94069883,,,,
3,133.7127647,37.20969199,,,,
3,133.8031158,38.75048894,,,,
3,133.8935242,40.82963271,,,,
3,133.9901772,38.70085138,,,,
3,134.0946236,35.68837515,,,,
3,134.2066536,33.15322703,,,,
3,134.3260803,31.02711675,,,,
3,134.4500694,29.17970192,,,,
3,134.5732384,28.81021827,,,,
3,134.6948204,29.56765976,,,,
3,134.8151245,29.57021751,,,,
3,134.9290161,30.19624888,,,,
3,135.0336456,32.93671071,,,,
3,135.1360512,35.78283346,,,,
3,135.2445946,34.4309291,,,,
3,135.3617744,31.81167041,,,,
3,135.4857635,29.54918557,,,,
3,135.6117439,28.44073462,,,,
3,135.7373009,28.63322523,,,,
3,135.8613243,28.63322523,,,,
3,135.97826,29.34040431,,,,
3,136.0845833,32.14896415,,,,
3,136.1869698,35.47754082,,,,
3,136.2944031,34.74666219,,,,
3,136.4103622,32.18021679,,,,
3,136.5361519,29.82701586,,,,
3,136.672287,27.33228366,,,,
3,136.8133545,25.48486712,,,,
3,136.9520264,25.48486712,,,,
3,137.0883675,26.36638878,,,,
3,137.221508,26.36925037,,,,
3,137.3437729,27.63619615,,,,
3,137.4513359,31.17234216,,,,
4,137.5386276,38.463001,,,,
4,137.6166877,43.90674283,,,,
4,137.6885649,48.20427166,,,,
4,137.7558588,51.8301141,,,,
4,137.8224228,55.0174788,,,,
4,137.8918512,53.00183939,,,,
4,137.964657,50.56088179,,,,
4,138.0410664,48.19760777,,,,
4,138.1213395,45.90326948,,,,
4,138.2057608,43.66840836,,,,
4,138.2945678,41.50191649,,,,
4,138.3877771,39.46242304,,,,
4,138.4846184,37.67781906,,,,
4,138.5826716,36.5693681,,,,
4,138.6804676,36.76014553,,,,
4,138.7778465,36.76221577,,,,
4,138.8722988,37.07510958,,,,
4,138.9601599,39.04991421,,,,
4,139.0403532,42.78609019,,,,
4,139.116883,46.8747382,,,,
4,139.1957029,47.07799197,,,,
4,139.27964,44.14515626,,,,
4,139.3683619,41.51659353,,,,
4,139.4606125,39.52523388,,,,
4,139.5537312,38.41678293,,,,
4,139.6463892,38.79858499,,,,
4,139.7385075,38.80055223,,,,
4,139.8279293,39.25343578,,,,
4,139.9120786,41.15426471,,,,
4,139.9901111,44.29137044,,,,
4,140.0632677,47.85207086,,,,
4,140.1352696,50.43307657,,,,
4,140.2101948,49.42787641,,,,
4,140.2898548,46.53721443,,,,
4,140.3746123,43.72392704,,,,
4,140.4644742,41.10835563,,,,
4,140.5588164,38.90554711,,,,
4,140.6547034,37.3083354,,,,
4,140.7501204,37.67781906,,,,
4,140.8449376,37.67781906,,,,
4,140.9370394,38.15420989,,,,
4,141.0238912,39.91381313,,,,
4,141.1043813,42.87311214,,,,
4,141.1788204,46.45698684,,,,
4,141.2482188,50.1345817,,,,
4,141.3136849,53.47301173,,,,
4,141.3779626,56.3575969,,,,
4,141.4437547,55.50374702,,,,
4,141.5113707,53.78278817,,,,
4,141.5803251,52.55634071,,,,
4,141.649838,51.7181841,,,,
4,141.7192273,51.7181841,,,,
4,141.7884917,51.90325552,,,,
4,141.8576293,51.90474554,,,,
4,141.9262633,52.09340468,,,,
4,141.9939175,52.66781065,,,,
4,142.0601177,53.61122306,,,,
4,142.1243281,55.00108172,,,,
4,142.1861234,56.97764759,,,,
4,142.2466445,59.37748546,,,,
4,142.3085356,59.42700629,,,,
4,142.373383,56.74783783,,,,
4,142.4413314,54.1306734,,,,
4,142.5123386,51.68813652,,,,
4,142.5860128,49.57162553,,,,
4,142.6608739,48.02335102,,,,
4,142.735539,48.02335102,,,,
4,142.810008,48.27631789,,,,
4,142.8835392,48.27631789,,,,
4,142.9541235,49.50786712,,,,
4,143.0208344,52.35876549,,,,
4,143.0841293,55.42302504,,,,
4,143.1446233,58.1751976,,,,
4,143.2027607,60.68301038,,,,
4,143.2588763,62.99293209,,,,
4,143.3132319,65.13848472,,,,
4,143.3660407,67.1425473,,,,
4,143.4174786,69.01246005,,,,
4,143.4676886,70.77116378,,,,
4,143.5167885,72.43121723,,,,
4,143.564877,74.00835144,,,,
4,143.6120367,75.51282487,,,,
4,143.6583405,76.95181985,,,,
4,143.7038536,78.33013601,,,,
4,143.748632,79.65173529,,,,
4,143.792727,80.9207307,,,,
4,143.836184,82.14034948,,,,
4,143.8790431,83.31452609,,,,
4,143.9213395,84.44958454,,,,
4,143.9631062,85.54564842,,,,
4,144.0043726,86.60542312,,,,
4,144.0451646,87.63276757,,,,
4,144.0855026,88.63398518,,,,
4,144.1254072,89.61328509,,,,
4,144.164896,90.57169726,,,,
4,144.2039857,91.51018299,,,,
4,144.2426929,92.42962119,,,,
4,144.2810774,93.33030024,,,,
4,144.3196974,93.99046131,,,,
4,144.3591523,92.18610255,,,,
4,144.3995447,90.05247694,,,,
4,144.4408998,87.95617735,,,,
4,144.4832382,85.90821069,,,,
4,144.5265737,83.91919251,,,,
4,144.5709138,81.99999925,,,,
4,144.6162586,80.1596397,,,,
4,144.6625977,78.40834487,,,,
4,144.7099113,76.75638009,,,,
4,144.7581687,75.21222544,,,,
4,144.8073287,73.78391467,,,,
4,144.8573394,72.4776001,,,,
4,144.908155,71.29503955,,,,
4,144.9598212,70.20066482,,,,
4,145.012578,68.96577506,,,,
4,145.0668216,67.32347138,,,,
4,145.1229815,65.23105133,,,,
4,145.1814442,62.7995248,,,,
4,145.2425237,60.18817283,,,,
4,145.3064628,57.53061308,,,,
4,145.3734298,54.92327798,,,,
4,145.4434819,52.44545785,,,,
4,145.5164747,50.19537038,,,,
4,145.5919828,48.30942791,,,,
4,145.6689157,46.91490006,,,,
4,145.7458506,46.54541641,,,,
4,145.8224831,46.91295342,,,,
4,145.898922,46.9145945,,,,
4,145.9742632,47.14996266,,,,
4,146.0472488,48.28527174,,,,
4,146.1173029,50.23017298,,,,
4,146.184433,52.40736278,,,,
4,146.2487764,54.70052692,,,,
4,146.3105145,57.04580397,,,,
4,146.3698502,59.41804557,,,,
4,146.4270344,61.75983447,,,,
4,146.4823332,63.97804788,,,,
4,146.5359802,66.04681987,,,,
4,146.5881691,67.98070047,,,,
4,146.6400766,69.79077211,,,,
4,146.6933498,68.72871775,,,,
4,146.7486477,66.23977397,,,,
4,146.8060856,63.7866456,,,,
4,146.8657703,61.39590578,,,,
4,146.9278154,59.07264256,,,,
4,146.9923363,56.81480631,,,,
4,147.0594511,54.62406557,,,,
4,147.1292496,52.50957675,,,,
4,147.2017622,50.50333065,,,,
4,147.2768936,48.6554901,,,,
4,147.354331,47.04546903,,,,
4,147.4334536,45.80645254,,,,
4,147.5130587,45.06748523,,,,
4,147.5924988,45.25561908,,,,
4,147.671607,45.25561908,,,,
4,147.7492046,45.6347089,,,,
4,147.8238335,47.02490745,,,,
4,147.8947506,49.32169364,,,,
4,147.9619207,52.06747696,,,,
4,148.0257063,54.97717617,,,,
4,148.0866327,57.7460857,,,,
4,148.1451569,60.2681189,,,,
4,148.201623,62.59034528,,,,
4,148.256299,64.74668511,,,,
4,148.3094006,66.76004486,,,,
4,148.3614302,68.64312059,,,,
4,148.4138288,69.55042577,,,,
4,148.4679651,67.67232822,,,,
4,148.5242605,65.14384742,,,,
4,148.5829315,62.5783084,,,,
4,148.6442299,59.97182473,,,,
4,148.7084255,57.32807685,,,,
4,148.7757826,54.67523092,,,,
4,148.8464651,52.07308685,,,,
4,148.9203844,49.65175357,,,,
4,148.9970427,47.61931882,,,,
4,149.0745888,46.17593619,,,,
4,149.1518259,46.54541641,,,,
4,149.2288132,46.54706779,,,,
4,149.3044519,46.84730673,,,,
4,149.3771076,48.21238781,,,,
4,149.446207,50.74975035,,,,
4,149.5147552,53.30704621,,,,
4,149.5862894,51.58577492,,,,
4,149.6614275,48.92789932,,,,
4,149.7394114,46.76459004,,,,
4,149.8182154,45.43696888,,,,
4,149.8967028,45.80475652,,,,
4,149.9745636,45.80475652,,,,
4,150.0523252,46.54110428,,,,
4,150.133215,45.92444561,,,,
4,150.219224,42.96400333,,,,
4,150.3072996,40.63368484,,,,
4,150.3949766,41.00316849,,,,
4,150.482379,41.0050293,,,,
4,150.5674324,41.26046809,,,,
4,150.6470299,43.27639589,,,,
4,150.7208633,47.05539792,,,,
4,150.7923594,50.32844217,,,,
4,150.8639174,50.24025293,,,,
4,150.9353619,50.24025293,,,,
4,151.0066948,50.39922497,,,,
4,151.077261,50.39922497,,,,
4,151.14571,51.49345551,,,,
4,151.2139225,53.55048588,,,,
4,151.2851267,51.85910768,,,,
4,151.3602037,49.12060279,,,,
4,151.4389639,46.64950835,,,,
4,151.5207987,44.64292579,,,,
4,151.6043367,43.22006697,,,,
4,151.68787,42.85058332,,,,
4,151.7710409,43.22480482,,,,
4,151.854044,43.22657637,,,,
4,151.9360361,43.39885902,,,,
4,152.0159788,44.29478649,,,,
4,152.0934153,45.6474908,,,,
4,152.1678905,47.20504189,,,,
4,152.2387056,49.33994809,,,,
4,152.3075418,52.19365827,,,,
4,152.3781977,52.26056152,,,,
4,152.452733,49.50272415,,,,
4,152.531086,46.96384411,,,,
4,152.6127701,44.80363504,,,,
4,152.6955976,43.22006697,,,,
4,152.7780743,43.58955062,,,,
4,152.8602982,43.58955062,,,,
4,152.9409113,43.85636712,,,,
4,153.0177574,45.33727834,,,,
4,153.0897913,48.22920717,,,,
4,153.1574059,51.58807862,,,,
4,153.2214146,54.75189826,,,,
4,153.2824907,57.57936144,,,,
4,153.3411131,60.14661707,,,,
4,153.3976421,62.50488545,,,,
4,153.4523544,64.69074415,,,,
4,153.505476,66.72791674,,,,
4,153.5571918,68.62489017,,,,
4,153.6076488,70.40807279,,,,
4,153.656971,72.09247467,,,,
4,153.7052593,73.68988551,,,,
4,153.7525997,75.21248637,,,,
4,153.7990704,76.66780976,,,,
4,153.8447342,78.0603738,,,,
4,153.8896542,79.39449749,,,,
4,153.9338799,80.67376511,,,,
4,153.9774609,81.90282526,,,,
4,154.0204353,83.08570166,,,,
4,154.0628395,84.22678885,,,,
4,154.1047077,85.33285715,,,,
4,154.1460705,86.40193588,,,,
4,154.1869507,87.4366343,,,,
4,154.2273788,88.44344807,,,,
4,154.2679749,89.41191959,,,,
4,154.3094959,87.70312121,,,,
4,154.3521252,85.46556502,,,,
4,154.395937,83.20280209,,,,
4,154.4410133,80.91321194,,,,
4,154.4874516,78.59408233,,,,
4,154.5353527,76.24375157,,,,
4,154.5848408,73.8576054,,,,
4,154.636055,71.43303459,,,,
4,154.6891537,68.96454596,,,,
4,154.7443199,66.44745661,,,,
4,154.8017635,63.8866623,,,,
4,154.8617229,61.28401698,,,,
4,154.9244862,58.63340951,,,,
4,154.9904003,55.92624653,,,,
4,155.059864,53.15891972,,,,
4,155.1333103,50.35127999,,,,
4,155.2111778,47.54713527,,,,
4,155.2939205,44.79118617,,,,
4,155.3820019,42.10624645,,,,
4,155.4757977,39.52623638,,,,
4,155.5753555,37.13045659,,,,
4,155.6794491,35.09143349,,,,
4,155.784647,33.98298597,,,,
4,155.8892574,34.36637418,,,,
4,155.9931469,34.36637418,,,,
4,156.0928288,34.84313924,,,,
4,156.1868305,37.28853943,,,,
4,156.2803421,39.20136062,,,,
4,156.3786354,37.68944052,,,,
4,156.4821758,35.46091714,,,,
4,156.5873947,33.98298597,,,,
4,156.6920452,34.35246619,,,,
4,156.7957764,34.35467718,,,,
4,156.8961792,34.96052463,,,,
4,156.9909115,36.65357137,,,,
4,157.0787544,39.24635647,,,,
4,157.1594276,42.60580469,,,,
4,157.2336636,46.52103021,,,,
4,157.3031864,50.33572404,,,,
4,157.3720856,53.08750521,,,,
4,157.4442539,51.26862392,,,,
4,157.5209827,48.3622412,,,,
4,157.6030731,45.34820972,,,,
4,157.6914768,42.2406263,,,,
4,157.7872219,39.09280205,,,,
4,157.8912754,36.00401897,,,,
4,158.0045547,33.0974749,,,,
4,158.1283569,30.37589237,,,,
4,158.2644901,27.70176731,,,,
4,158.409771,25.11538346,,,,
4,158.5550518,24.37641788,,,,
4,158.6981869,25.11538346,,,,
4,158.8388729,25.11838582,,,,
4,158.9707317,25.98913574,,,,
4,159.0886497,28.5404801,,,,
4,159.1920795,32.43587531,,,,
4,159.2858334,37.08231592,,,,
4,159.3802776,39.60898397,,,,
4,159.4826469,36.52327362,,,,
4,159.5924511,33.71501934,,,,
4,159.7024269,31.76608405,,,,
4,159.8093815,33.61350231,,,,
4,159.9154053,33.61350231,,,,
4,160.0240135,34.20404101,,,,
4,160.1434364,31.9986404,,,,
4,160.2782726,28.2093799,,,,
4,160.4214172,25.11538346,,,,
4,160.5622597,25.11538346,,,,
4,160.7008705,25.93541779,,,,
4,160.83395,25.93832745,,,,
4,160.9518986,28.09086841,,,,
4,161.0530376,32.86903842,,,,
4,161.1412354,38.22336191,,,,
4,161.2202911,43.30075462,,,,
4,161.2929611,47.65049594,,,,
4,161.3609467,51.29238527,,,,
4,161.4252777,54.46707107,,,,
4,161.4866352,57.30377992,,,,
4,161.5455112,59.8790178,,,,
4,161.6022701,62.24427622,,,,
4,161.6571922,64.43632159,,,,
4,161.7105007,66.48226264,,,,
4,161.7623844,68.39549582,,,,
4,161.8129978,70.18717224,,,,
4,161.8624649,71.87500048,,,,
4,161.9108925,73.47571408,,,,
4,161.9589481,75.00137738,,,,
4,162.0076275,74.61969891,,,,
4,162.0572357,73.0826373,,,,
4,162.1076031,71.86086246,,,,
4,162.1586266,70.89267934,,,,
4,162.2103004,70.02593427,,,,
4,162.262682,69.11712534,,,,
4,162.3158188,68.15026057,,,,
4,162.36973,67.16543318,,,,
4,162.4243908,66.20680128,,,,
4,162.4797077,65.33323097,,,,
4,162.5354748,64.65010163,,,,
4,162.5913715,64.28061798,,,,
4,162.6472378,64.35172006,,,,
4,162.7033081,64.35294229,,,,
4,162.7604809,63.88233644,,,,
4,162.8197041,61.88269586,,,,
4,162.8814354,59.52624709,,,,
4,162.9461117,56.94627479,,,,
4,163.0141811,54.2255231,,,,
4,163.0861359,51.40708931,,,,
4,163.1625404,48.51762896,,,,
4,163.2439766,45.58999801,,,,
4,163.3309116,42.7025152,,,,
4,163.4233685,40.00507855,,,,
4,163.5205822,37.76268494,,,,
4,163.6183968,36.19988445,,,,
4,163.7147598,37.3083354,,,,
4,163.8106594,37.3083354,,,,
4,163.9037876,37.668079,,,,
4,163.9909973,39.5382664,,,,
4,164.0711021,42.91025963,,,,
4,164.145134,46.84783201,,,,
4,164.2176132,50.27550528,,,,
4,164.2929573,48.92937561,,,,
4,164.3719063,46.50263499,,,,
4,164.4538097,44.56923848,,,,
4,164.5373478,43.22006697,,,,
4,164.620924,42.85058332,,,,
4,164.7041779,43.18123377,,,,
4,164.786829,43.18300874,,,,
4,164.8671875,43.81258321,,,,
4,164.9435081,45.66277208,,,,
4,165.0151253,48.54788253,,,,
4,165.0832214,51.84971438,,,,
4,165.1502285,53.73923084,,,,
4,165.2171955,53.56560237,,,,
4,165.2840157,53.80327078,,,,
4,165.3502064,53.80327078,,,,
4,165.4144039,54.82434274,,,,
4,165.4759083,57.17630428,,,,
4,165.5349407,59.72837476,,,,
4,165.591856,62.07573922,,,,
4,165.6469364,64.25355043,,,,
4,165.700407,66.28592338,,,,
4,165.7524529,68.18602104,,,,
4,165.8032246,69.96682788,,,,
4,165.8528519,71.6465949,,,,
4,165.901432,73.24150635,,,,
4,165.9490566,74.7622052,,,,
4,165.9958,76.21610037,,,,
4,166.041729,77.6081769,,,,
4,166.0869026,78.94252718,,,,
4,166.1313744,80.22395773,,,,
4,166.17519,81.45678069,,,,
4,166.2183914,82.64412715,,,,
4,166.2610168,83.7887849,,,,
4,166.3031006,84.89386443,,,,
4,166.3446712,85.96212605,,,,
4,166.3857574,86.99740812,,,,
4,166.4263802,88.0060827,,,,
4,166.4665604,88.99250998,,,,
4,166.5063152,89.9577474,,,,
4,166.5456638,90.90277686,,,,
4,166.5846214,91.82849099,,,,
4,166.6232052,92.73523999,,,,
4,166.6614285,93.6217055,,,,
4,166.6993084,94.48720087,,,,
4,166.7369652,95.33270114,,,,
4,166.7748928,95.60146084,,,,
4,166.8135986,93.97418095,,,,
4,166.8532391,91.78907757,,,,
4,166.8938599,89.5991608,,,,
4,166.9355087,87.41120098,,,,
4,166.9782352,85.2280202,,,,
4,167.0220947,83.05269464,,,,
4,167.0671425,80.88647399,,,,
4,167.1134453,78.72792316,,,,
4,167.1610985,76.55788477,,,,
4,167.2102394,74.32658391,,,,
4,167.2610359,71.99352914,,,,
4,167.3136692,69.55561681,,,,
4,167.3683128,67.05030342,,,,
4,167.4251137,64.53354365,,,,
4,167.4842052,62.05180964,,,,
4,167.5457191,59.62688177,,,,
4,167.609848,57.26036336,,,,
4,167.6769753,54.8624893,,,,
4,167.7477169,52.2495752,,,,
4,167.8227062,49.39021394,,,,
4,167.9021473,46.49367428,,,,
4,167.9852753,44.01482075,,,,
4,168.0694618,42.48109967,,,,
4,168.1532097,42.92765922,,,,
4,168.2382965,42.92765922,,,,
4,168.3282623,41.57594712,,,,
4,168.4251957,38.34589027,,,,
4,168.5271091,35.83040079,,,,
4,168.6298676,34.72194984,,,,
4,168.7318554,35.24913867,,,,
4,168.8331833,35.25129817,,,,
4,168.9357224,35.70826382,,,,
4,169.043766,34.41363252,,,,
4,169.1543102,32.13556771,,,,
4,169.2635574,32.90774803,,,,
4,169.370924,32.90774803,,,,
4,169.4721031,34.06155532,,,,
4,169.5679474,37.00202309,,,,
4,169.6619759,38.01710406,,,,
4,169.7554703,38.4512525,,,,
4,169.8471794,38.45324377,,,,
4,169.9333534,39.95046624,,,,
4,170.0124702,43.48528015,,,,
4,170.0856171,47.39722694,,,,
4,170.154171,50.89994021,,,,
4,170.2190933,53.98711654,,,,
4,170.2810478,56.76237753,,,,
4,170.3405113,59.29224535,,,,
4,170.3978462,61.62297927,,,,
4,170.4533272,63.78818368,,,,
4,170.5071869,65.8078537,,,,
4,170.5600395,67.69498063,,,,
4,170.6128845,68.34137447,,,,
4,170.6669884,67.72174605,,,,
4,170.7232513,65.17968342,,,,
4,170.7818832,62.60891216,,,,
4,170.8430977,60.02690053,,,,
4,170.9071541,57.43253271,,,,
4,170.9743614,54.81784021,,,,
4,171.045105,52.16689629,,,,
4,171.1198692,49.46839876,,,,
4,171.1992798,46.70129855,,,,
4,171.2841682,43.8442959,,,,
4,171.3756599,40.85998928,,,,
4,171.4751663,37.72805057,,,,
4,171.5838776,34.5290438,,,,
4,171.7014389,31.61145504,,,,
4,171.8221245,29.54918557,,,,
4,171.9418335,30.03000871,,,,
4,172.0606689,30.03253213,,,,
4,172.172718,30.47425769,,,,
4,172.2746162,33.69466032,,,,
4,172.370594,36.86850841,,,,
4,172.4655457,38.04730271,,,,
4,172.5607262,37.67781906,,,,
4,172.6556702,37.86481308,,,,
4,172.7501221,37.86481308,,,,
4,172.8427124,38.25967513,,,,
4,172.9322777,39.39735999,,,,
4,173.0188637,40.88189669,,,,
4,173.1035843,42.15910095,,,,
4,173.1876183,42.7108442,,,,
4,173.2711563,42.85058332,,,,
4,173.3543396,43.22006697,,,,
4,173.4373169,43.22006697,,,,
4,173.519001,43.43340756,,,,
4,173.5976143,44.58716678,,,,
4,173.6727486,46.87643421,,,,
4,173.7482109,48.82328553,,,,
4,173.828125,46.4591944,,,,
4,173.9133453,43.51556806,,,,
4,174.0036278,40.85570119,,,,
4,174.0976601,38.78626658,,,,
4,174.1928368,37.67781906,,,,
4,174.2877693,37.86841796,,,,
4,174.3821602,37.87042983,,,,
4,174.4736519,38.30576274,,,,
4,174.55933,40.28220158,,,,
4,174.6382904,43.63665103,,,,
4,174.7113037,47.42477171,,,,
4,174.7795944,51.05625836,,,,
4,174.8442039,54.22650157,,,,
4,174.9058189,57.06122945,,,,
4,174.9649315,59.63580129,,,,
4,175.0219078,62.00117644,,,,
4,175.077034,64.19378486,,,,
4,175.1306038,66.23979457,,,,
4,175.1838951,67.97559183,,,,
4,175.2385292,66.95486663,,,,
4,175.2949677,64.64870088,,,,
4,175.3528709,62.74919373,,,,
4,175.4119148,61.42295272,,,,
4,175.4722748,60.35481469,,,,
4,175.5346336,58.76740141,,,,
4,175.5997467,56.5387922,,,,
4,175.6682587,53.8883461,,,,
4,175.7406693,51.06014134,,,,
4,175.8173065,48.23561014,,,,
4,175.8981781,45.58457008,,,,
4,175.9827042,43.32385336,,,,
4,176.0683517,41.7421358,,,,
4,176.1535301,42.2080553,,,,
4,176.2388916,42.2080553,,,,
4,176.3279572,42.02390399,,,,
4,176.4245262,38.70397905,,,,
4,176.5276337,35.75233613,,,,
4,176.6325264,33.98298597,,,,
4,176.7365303,34.56593037,,,,
4,176.8406487,34.56813107,,,,
4,176.9503059,34.48918406,,,,
4,177.0703621,31.08023217,,,,
4,177.1905251,28.81021827,,,,
4,177.3063927,31.02711675,,,,
4,177.4212265,31.02711675,,,,
4,177.5297585,31.58707571,,,,
4,177.6277618,34.66159375,,,,
4,177.7218399,38.70756677,,,,
4,177.8198814,37.71867443,,,,
4,177.9231834,35.62067882,,,,
4,178.0278358,33.98298597,,,,
4,178.1313705,34.72194984,,,,
4,178.2348061,34.7241368,,,,
4,178.3358116,34.79120142,,,,
4,178.4302177,36.39274585,,,,
4,178.5162544,39.77063736,,,,
4,178.5963593,43.80290838,,,,
4,178.677002,45.95353875,,,,
4,178.7626305,43.20713401,,,,
4,178.8530083,40.76234837,,,,
4,178.9474831,38.79797044,,,,
4,179.0448074,37.3083354,,,,
4,179.143116,36.5693681,,,,
4,179.2409286,36.5693681,,,,
4,179.3382492,36.94069883,,,,
4,179.4352188,36.94069883,,,,
4,179.5298767,37.20969199,,,,
4,179.6202278,38.75048894,,,,
4,179.7106361,40.82963271,,,,
4,179.8072891,38.70085138,,,,
4,179.9117355,35.68837515,,,,
4,180.0237656,33.15322703,,,,
4,180.1431923,31.02711675,,,,
4,180.2671814,29.17970192,,,,
4,180.3903503,28.81021827,,,,
4,180.5119324,29.56765976,,,,
4,180.6322365,29.57021751,,,,
4,180.7461281,30.19624888,,,,
4,180.8507576,32.93671071,,,,
4,180.9531631,35.78283346,,,,
4,181.0617065,34.4309291,,,,
4,181.1788864,31.81167041,,,,
4,181.3028755,29.54918557,,,,
4,181.4288559,28.44073462,,,,
4,181.5544128,28.63322523,,,,
4,181.6784363,28.63322523,,,,
4,181.795372,29.34040431,,,,
4,181.9016953,32.14896415,,,,
4,182.0040817,35.47754082,,,,
4,182.111515,34.74666219,,,,
4,182.2274742,32.18021679,,,,
4,182.3532639,29.82701586,,,,
4,182.489399,27.33228366,,,,
4,182.6304665,25.48486712,,,,
4,182.7691383,25.48486712,,,,
4,182.9054794,26.36638878,,,,
4,183.03862,26.36925037,,,,
4,183.1608849,27.63619615,,,,
4,183.2684479,31.17234216,,,,
5,183.3557396,38.463001,,,,
5,183.4337996,43.90674283,,,,
5,183.5056769,48.20427166,,,,
5,183.5729708,51.8301141,,,,
5,183.6395347,55.0174788,,,,
5,183.7089631,53.00183939,,,,
5,183.781769,50.56088179,,,,
5,183.8581784,48.19760777,,,,
5,183.9384515,45.90326948,,,,
5,184.0228728,43.66840836,,,,
5,184.1116797,41.50191649,,,,
5,184.2048891,39.46242304,,,,
5,184.3017304,37.67781906,,,,
5,184.3997836,36.5693681,,,,
5,184.4975796,36.76014553,,,,
5,184.5949584,36.76221577,,,,
5,184.6894108,37.07510958,,,,
5,184.7772719,39.04991421,,,,
5,184.8574651,42.78609019,,,,
5,184.933995,46.8747382,,,,
5,185.0128149,47.07799197,,,,
5,185.0967519,44.14515626,,,,
5,185.1854739,41.51659353,,,,
5,185.2777245,39.52523388,,,,
5,185.3708432,38.41678293,,,,
5,185.4635012,38.79858499,,,,
5,185.5556195,38.80055223,,,,
5,185.6450412,39.25343578,,,,
5,185.7291906,41.15426471,,,,
5,185.8072231,44.29137044,,,,
5,185.8803797,47.85207086,,,,
5,185.9523816,50.43307657,,,,
5,186.0273068,49.42787641,,,,
5,186.1069667,46.53721443,,,,
5,186.1917243,43.72392704,,,,
5,186.2815862,41.10835563,,,,
5,186.3759284,38.90554711,,,,
5,186.4718153,37.3083354,,,,
5,186.5672324,37.67781906,,,,
5,186.6620495,37.67781906,,,,
5,186.7541513,38.15420989,,,,
5,186.8410032,39.91381313,,,,
5,186.9214933,42.87311214,,,,
5,186.9959323,46.45698684,,,,
5,187.0653307,50.1345817,,,,
5,187.1307969,53.47301173,,,,
5,187.1950746,56.3575969,,,,
5,187.2608666,55.50374702,,,,
5,187.3284826,53.78278817,,,,
5,187.3974371,52.55634071,,,,
5,187.4669499,51.7181841,,,,
5,187.5363393,51.7181841,,,,
5,187.6056037,51.90325552,,,,
5,187.6747413,51.90474554,,,,
5,187.7433753,52.09340468,,,,
5,187.8110294,52.66781065,,,,
5,187.8772297,53.61122306,,,,
