22.03131104,0,,22.03131104,0
22.14111519,0,,22.14111519,0
22.251091,100,,22.251091,100
22.35804558,100,,22.35804558,100
22.46406937,100,,22.46406937,100
22.57267761,0,,22.57267761,0
22.69210052,0,,22.69210052,0
22.82693672,0,,22.82693672,0
22.97008133,0,,22.97008133,0
23.11092377,100,,23.11092377,100
23.24953461,100,,23.24953461,100
23.38261414,100,,23.38261414,100
23.50056267,100,,23.50056267,100
23.60170174,100,,23.60170174,100
23.68989944,100,,23.68989944,100
23.76895523,100,,23.76895523,100
23.84162521,100,,23.84162521,100
23.90961075,100,,23.90961075,100
23.9739418,100,,23.9739418,100
24.0352993,100,,24.0352993,100
24.09417534,100,,24.09417534,100
24.15093422,100,,24.15093422,100
24.20585632,100,,24.20585632,100
24.25916481,100,,24.25916481,100
24.31104851,100,,24.31104851,100
24.36166191,100,,24.36166191,100
24.411129,100,,24.411129,100
24.45955658,100,,24.45955658,100
24.50761223,100,,24.50761223,100
24.55629158,0,,24.55629158,0
24.60589981,0,,24.60589981,0
24.65626717,0,,24.65626717,0
24.70729065,0,,24.70729065,0
24.75896454,0,,24.75896454,0
24.81134605,0,,24.81134605,0
24.86448288,0,,24.86448288,0
24.91839409,0,,24.91839409,0
24.97305489,0,,24.97305489,0
25.02837181,0,,25.02837181,0
25.08413887,0,,25.08413887,0
25.14003563,0,,25.14003563,0
25.19590187,100,,25.19590187,100
25.2519722,0,,25.2519722,0
25.30914497,0,,25.30914497,0
25.36836815,0,,25.36836815,0
25.43009949,0,,25.43009949,0
25.49477577,0,,25.49477577,0
25.56284523,0,,25.56284523,0
25.63479996,0,,25.63479996,0
25.71120453,0,,25.71120453,0
25.79264069,0,,25.79264069,0
25.87957573,0,,25.87957573,0
25.97203255,0,,25.97203255,0
26.06924629,0,,26.06924629,0
26.16706085,0,,26.16706085,0
26.26342392,100,,26.26342392,100
26.3593235,100,,26.3593235,100
26.45245171,100,,26.45245171,100
26.53966141,100,,26.53966141,100
26.61976624,100,,26.61976624,100
26.69379807,100,,26.69379807,100
26.76627731,100,,26.76627731,100
26.8416214,0,,26.8416214,0
26.92057037,0,,26.92057037,0
27.00247383,0,,27.00247383,0
27.08601189,0,,27.08601189,0
27.16958809,100,,27.16958809,100
27.25284195,100,,27.25284195,100
27.33549309,100,,27.33549309,100
27.41585159,100,,27.41585159,100
27.49217224,100,,27.49217224,100
27.56378937,100,,27.56378937,100
