vCar,gLong,gLat,sRun,tRun,IDraw,RInternal,rSoc,ECapacity,QCellDischarge,VCell,VBattery,xCar,yCar
71.43891913686468,3.7522673607,17.7431468964,824.7243652344,38.8699531555,145.001373291,0.1406896114,0.9120910764,6776.1264648438,0,0,551.7112426758,-9377325,5170786
73.28837673321861,1.8124415874,17.3911571503,829.72265625,39.1132125854,145.0033874512,0.1407115608,0.9113539457,6770.6499023438,0,0,551.7036132812,-9377323,5170791
74.65350930779255,0.782537818,19.4752197266,834.7210083008,39.3542366028,145.0054016113,0.1407331228,0.9106330276,6765.2944335938,0,0,551.6960449219,-9377322,5170796
74.65889947080042,2.0526103973,11.102938652,839.7193603516,39.5897712708,145.0073852539,0.140754208,0.9099414945,6760.1567382812,0,0,551.688659668,-9377323,5170801
78.13452458942031,5.9525880814,-4.3108167648,844.7176513672,39.8112449646,145.0093231201,0.1407744437,0.9092982411,6755.3774414062,0,0,551.6815795898,-9377324,5170805.5
84.35842555529955,7.4706349373,-17.5545158386,849.716003418,40.0180358887,145.0111846924,0.1407932639,0.908691287,6750.8686523438,0,0,551.674987793,-9377325,5170810.5
89.6701873582501,3.5675487518,-19.8129043579,854.7143554688,40.2187042236,145.0129241943,0.1408110261,0.9080998898,6746.4750976562,0,0,551.668762207,-9377325,5170815.5
89.6701873582501,0.6803444624,-13.5818834305,859.7126464844,40.4182853699,145.0145568848,0.1408283263,0.9075142741,6742.1240234375,0,0,551.6627197266,-9377324,5170820.5
90.64782558337953,1.3606889248,-7.8545360565,864.7109985352,40.615737915,145.0161437988,0.1408454627,0.9069342613,6737.8149414062,0,0,551.6567382812,-9377323,5170825.5
91.61503367221306,4.0070438385,-3.3209993839,869.7092895508,40.807346344,144.5764465332,0.1408624202,0.9063559771,6733.5190429688,0,0,551.7482299805,-9377322,5170830
96.20449991000007,3.3470237255,-0.1217781156,874.7076416016,40.9943580627,144.9936676025,0.1408793479,0.9057760835,6729.2104492188,0,0,551.6505737305,-9377320,5170835
96.23186957822433,0.0203243811,2.0567603111,879.7059936523,41.1813430786,145.0193481445,0.1408963054,0.9051960707,6724.9013671875,0,0,551.6392822266,-9377318,5170839.5
96.23186957822433,0,3.3510711193,884.704284668,41.3683280945,145.0222930908,0.1409132779,0.9046159983,6720.5922851562,0,0,551.6330566406,-9377317,5170844.5
96.23186957822433,0,3.8290035725,889.7026367188,41.5553131104,145.02394104,0.1409302503,0.9040359855,6716.283203125,0,0,551.6271362305,-9377316,5170849
96.23186957822433,0,3.5802638531,894.7009887695,41.7423019409,145.0254974365,0.1409472227,0.9034559727,6711.9741210938,0,0,551.6212158203,-9377314,5170854
96.23186957822433,0,2.7529201508,899.6992797852,41.9292869568,145.027053833,0.1409637332,0.9028759599,6707.6650390625,0,0,551.6152954102,-9377313,5170859
96.23186957822433,0,1.5325945616,904.6976318359,42.1162719727,145.0286102295,0.140968442,0.9022958875,6703.3559570312,0,0,551.609375,-9377312,5170864
96.23186957822433,0,0.0971153751,909.6959838867,42.3032569885,145.030166626,0.1409731656,0.9017158747,6699.0463867188,0,0,551.6034545898,-9377311,5170868.5
96.23186957822433,0,-1.4087398052,914.6942749023,42.4902420044,145.0317230225,0.1409778744,0.9011358023,6694.7373046875,0,0,551.5975341797,-9377310,5170873.5
96.23186957822433,0,-2.8629181385,919.6926269531,42.6772270203,145.0332794189,0.1409825981,0.9005557895,6690.4282226562,0,0,551.5916137695,-9377309,5170878.5
96.23186957822433,0,-4.126955986,924.6909179688,42.8642120361,145.0348510742,0.1409873068,0.8999757767,6686.1186523438,0,0,551.5856323242,-9377308,5170883.5
96.23186957822433,0,-4.9759397507,929.6892700195,43.0512008667,145.0364074707,0.1409920305,0.8993957043,6681.8095703125,0,0,551.5797119141,-9377307,5170888
96.23186957822433,0,-5.0565180779,934.6876220703,43.2381858826,145.0379638672,0.1409967393,0.8988156915,6677.5004882812,0,0,551.5737915039,-9377306,5170893
96.23186957822433,0,-3.9489293098,939.6859130859,43.4251708984,145.0395202637,0.1410014629,0.8982356191,6673.1909179688,0,0,551.5678710938,-9377304,5170898
96.23186957822433,0,-1.3819172382,944.6842651367,43.6121559143,145.0410766602,0.1410061866,0.8976556063,6668.8818359375,0,0,551.5619506836,-9377302,5170902.5
96.23186957822433,0,2.2331135273,949.6826171875,43.7991409302,145.0426330566,0.1410108954,0.8970755339,6664.5727539062,0,0,551.5560302734,-9377301,5170907
96.23186957822433,0,5.3711395264,954.6809082031,43.986125946,145.0441894531,0.141015619,0.8964955211,6660.2631835938,0,0,551.5501098633,-9377299,5170912
96.23186957822433,0,5.7383098602,959.6792602539,44.1731109619,145.0457458496,0.1410203278,0.8959154487,6655.9541015625,0,0,551.5441894531,-9377297,5170916.5
96.23186957822433,-0.3941999972,0.8770341277,964.6775512695,44.3606185913,0,0.1410250515,0.8959154487,6655.9541015625,0,0,589.6386108398,-9377296,5170921.5
95.69968540309168,-4.3927946091,-9.7298936844,969.6759033203,44.5542831421,0,0.1410250515,0.8959154487,6655.9541015625,0,0,589.6386108398,-9377295,5170926.5
90.12403907616873,-10.750043869,-16.1962757111,974.6742553711,44.7660331726,0,0.1410250515,0.8959154487,6655.9541015625,0,0,589.6386108398,-9377293,5170931
79.83078482925212,-12.4628458023,-6.3765201569,979.6725463867,45.0063056946,0,0.1410250515,0.8959154487,6655.9541015625,0,0,589.6386108398,-9377291,5170935.5
69.95038959636832,-1.0129575729,9.3171186447,984.6708984375,45.2492675781,0,0.1410250515,0.8959154487,6655.9541015625,0,0,589.6386108398,-9377288,5170939.5
78.16957781465774,4.7015514374,21.8054141998,989.6692504883,45.4794540405,144.5069122314,0.1410250515,0.895203948,6650.66796875,0,0,551.6575317383,-9377286,5170944
78.17474138484688,-5.2932543755,9.6203222275,994.6675415039,45.7242431641,0,0.1410308331,0.895203948,6650.66796875,0,0,589.6317749023,-9377286,5170949
68.83990617075506,-0.5020905137,-10.0180130005,999.6658935547,45.9704360962,0,0.1410308331,0.895203948,6650.66796875,0,0,589.6317749023,-9377286,5170954
77.33816749958599,0.2555921078,-22.0519981384,1004.6641845703,46.2158241272,144.5087890625,0.1410308331,0.8944453597,6645.0327148438,0,0,551.6502685547,-9377285,5170959
69.31925988271209,-9.2101402283,-6.1856303215,1009.6625366211,46.4942054749,0,0.1410370022,0.8944453597,6645.0327148438,0,0,589.6245117188,-9377282,5170963.5
59.95602503329996,-4.1755337715,11.2194480896,1014.6608886719,46.7916908264,0,0.1410370022,0.8944453597,6645.0327148438,0,0,589.6245117188,-9377280,5170967.5
61.01823045165563,0.4989955127,23.75141716,1019.6591796875,47.0865707397,144.5107879639,0.1410370022,0.8936637044,6639.2255859375,0,0,551.642578125,-9377278,5170972
61.02476044539164,3.7237849236,6.0717396736,1024.6574707031,47.3644828796,145.0214385986,0.141043365,0.8928643465,6633.2866210938,0,0,551.5223388672,-9377278,5170977
68.4697427402458,5.4033727646,-14.4159994125,1029.6558837891,47.6214408875,145.0530548096,0.1410498619,0.8920971155,6627.5869140625,0,0,551.5076293945,-9377279,5170982
71.58285365291708,1.6826616526,-21.9557304382,1034.6541748047,47.8728141785,145.0569152832,0.1410560906,0.8913725615,6622.2036132812,0,0,551.4993896484,-9377278,5170987
71.58285365291708,2.0630598068,-8.3643789291,1039.6524658203,48.1179504395,145.0590820312,0.1410619915,0.8906779885,6617.0434570312,0,0,551.4919433594,-9377276,5170991.5
75.224138734169,5.9872031212,3.7488079071,1044.6508789062,48.347278595,145.061050415,0.141067639,0.8900324702,6612.248046875,0,0,551.4848632812,-9377274,5170996
81.70353342273324,4.9406404495,5.6880393028,1049.6491699219,48.5653839111,145.0629119873,0.1410728842,0.8893983364,6607.537109375,0,0,551.4782104492,-9377271,5171000.5
83.29979069040745,-3.4870188236,2.2923817635,1054.6474609375,48.7913360596,0,0.14107804,0.8893983364,6607.537109375,0,0,589.5759277344,-9377270,5171005
75.97325465119627,-9.8410930634,4.5413637161,1059.6458740234,49.0443763733,0,0.14107804,0.8893983364,6607.537109375,0,0,589.5759277344,-9377268,5171009.5
66.24877588901929,-6.9982848167,10.1291227341,1064.6441650391,49.3229942322,0,0.14107804,0.8893983364,6607.537109375,0,0,589.5759277344,-9377266,5171014.5
62.917318745905,-0.6296290159,15.5683040619,1069.6424560547,49.6043205261,0,0.14107804,0.8893983364,6607.537109375,0,0,589.5759277344,-9377265,5171019
65.00580431855653,1.0341478586,21.1476802826,1074.6408691406,49.881111145,144.5241088867,0.14107804,0.8886057138,6601.6484375,0,0,551.5910644531,-9377265,5171024
65.01192232502213,2.3422513008,14.649977684,1079.6391601562,50.1486206055,145.0349884033,0.1410844922,0.8878540993,6596.064453125,0,0,551.4706420898,-9377267,5171029
69.51735695339443,3.1937203407,5.2840156555,1084.6374511719,50.4045639038,145.0666503906,0.1410906017,0.8871176243,6590.5932617188,0,0,551.4564208984,-9377270,5171033
71.09208103521517,-2.0890717506,-7.1229162216,1089.6358642578,50.6680183411,0,0.1410965919,0.8871176243,6590.5932617188,0,0,589.5540161133,-9377273,5171037
65.50844902764076,-4.0475754738,-13.3616771698,1094.6341552734,50.9474372864,0,0.1410965919,0.8871176243,6590.5932617188,0,0,589.5540161133,-9377276,5171041
63.28748217641426,-2.1698579788,-16.0129890442,1099.6324462891,51.2368354797,0,0.1410965919,0.8871176243,6590.5932617188,0,0,589.5540161133,-9377277,5171046
61.066508458913226,-1.239839077,-15.9133253098,1104.630859375,51.5323944092,0,0.1410965919,0.8871176243,6590.5932617188,0,0,589.5540161133,-9377278,5171051
60.69634502804397,0.427734524,-16.815164566,1109.6291503906,51.8257789612,144.5301361084,0.1410965919,0.8862224817,6583.9428710938,0,0,551.5678100586,-9377277,5171055.5
61.96733171273463,0.6016815901,-18.5650672913,1114.6274414062,52.1161575317,145.0411071777,0.1411038637,0.8853445649,6577.4204101562,0,0,551.4464111328,-9377274,5171060
61.96733171273463,2.6277287006,-13.8680372238,1119.6257324219,52.394695282,145.0730285645,0.1411110014,0.884530127,6571.3696289062,0,0,551.4309082031,-9377271,5171063.5
67.23711204271036,4.7783088684,-5.3971529007,1124.6241455078,52.6545372009,145.0771026611,0.1411176324,0.8837617636,6565.6616210938,0,0,551.4221801758,-9377266,5171066
71.26059057448754,-0.3193448782,8.5747032166,1129.6224365234,52.9155502319,0,0.141123876,0.8837617636,6565.6616210938,0,0,589.5217285156,-9377262,5171068
66.61893245325403,-1.3088482618,15.0819664001,1134.6207275391,53.181224823,0,0.141123876,0.8837617636,6565.6616210938,0,0,589.5217285156,-9377257,5171070.5
68.83990617075506,1.1641386747,18.3567180634,1139.619140625,53.4426002502,144.5389862061,0.141123876,0.8829538822,6559.6596679688,0,0,551.5335693359,-9377254,5171074
68.84566712194629,0.5371027589,17.3681735992,1144.6174316406,53.7020874023,145.0501098633,0.1411304474,0.8821547031,6553.72265625,0,0,551.4129638672,-9377252,5171078.5
69.84341717810625,3.3787615299,15.0580091476,1149.6157226562,53.9506607056,145.0818328857,0.1411369443,0.8814086914,6548.1801757812,0,0,551.3982543945,-9377250,5171083.5
74.93468355197315,7.1193313599,9.4927787781,1154.6141357422,54.1799888611,145.0856933594,0.1411430091,0.8807277679,6543.1215820312,0,0,551.3902587891,-9377250,5171088.5
81.9927688783849,8.1013679504,-2.7271244526,1159.6124267578,54.3919029236,145.0878143311,0.1411485523,0.8800922036,6538.3999023438,0,0,551.3832397461,-9377250,5171093.5
87.83152382046093,7.3521742821,-11.8636827469,1164.6107177734,54.5910415649,145.0896606445,0.141153723,0.8794913292,6533.935546875,0,0,551.3767089844,-9377250,5171098.5
92.88626068227144,5.5776343346,-8.4658536911,1169.6091308594,54.7818641663,145.0913696289,0.1411586106,0.8789082766,6529.6040039062,0,0,551.3705444336,-9377250,5171103.5
95.70587207410233,-0.0290306769,4.7623729706,1174.607421875,54.9727287292,0,0.1411633492,0.8789082766,6529.6040039062,0,0,589.4750366211,-9377249,5171108
92.84576236275011,-8.8024015427,12.9509687424,1179.6057128906,55.1774597168,0,0.1411633492,0.8789082766,6529.6040039062,0,0,589.4750366211,-9377248,5171113
82.93851931218455,-13.4059925079,7.546225071,1184.6041259766,55.4101219177,0,0.1411633492,0.8789082766,6529.6040039062,0,0,589.4750366211,-9377248,5171118
71.74028760916991,-11.2700204849,-3.4885044098,1189.6024169922,55.6773757935,0,0.1411633492,0.8789082766,6529.6040039062,0,0,589.4750366211,-9377248,5171123
62.917318745905,-4.2038769722,-11.9461832047,1194.6007080078,55.961605072,0,0.1411633492,0.8789082766,6529.6040039062,0,0,589.4750366211,-9377248,5171128
63.69764267580585,0.3813036978,-23.0400485992,1199.5989990234,56.2440986633,144.5518035889,0.1411633492,0.8781414032,6523.9067382812,0,0,551.4840087891,-9377248,5171133
63.69764267580585,-1.785571456,-15.584733963,1204.5974121094,56.5351371765,0,0.1411695778,0.8781414032,6523.9067382812,0,0,589.4676513672,-9377245,5171137.5
59.95602503329996,3.875341177,3.3196690083,1209.595703125,56.8096427917,144.5538330078,0.1411695778,0.8772929311,6517.603515625,0,0,551.4761962891,-9377242,5171141
71.14450637775488,4.7016553879,23.7316322327,1214.5939941406,57.0657463074,145.0651855469,0.1411764771,0.8764986396,6511.7021484375,0,0,551.3551635742,-9377239,5171145
69.37568149889479,-6.5042076111,16.6145515442,1219.5924072266,57.3480491638,0,0.1411829442,0.8764986396,6511.7021484375,0,0,589.4518432617,-9377237,5171149.5
58.1052147463082,-5.3952074051,-7.1195664406,1224.5906982422,57.6568412781,0,0.1411829442,0.8764986396,6511.7021484375,0,0,589.4518432617,-9377237,5171154.5
58.43814142084686,0.1497426778,-24.2222042084,1229.5889892578,57.964756012,144.5581665039,0.1411829442,0.8757033348,6505.7934570312,0,0,551.4594116211,-9377237,5171159.5
58.43814142084686,1.563287735,-10.8982753754,1234.5874023438,58.2640457153,145.0695953369,0.1411894113,0.8748560548,6499.4990234375,0,0,551.3388671875,-9377234,5171163.5
61.80683532029173,0.0168011431,7.3564901352,1239.5856933594,58.5632400513,145.1013183594,0.1411962956,0.8739278316,6492.6030273438,0,0,551.3237304688,-9377230,5171167
58.47537817681745,-0.3874251842,15.1744012833,1244.583984375,58.8644866943,0,0.1412038505,0.8739278316,6492.6030273438,0,0,589.4271240234,-9377227,5171171
60.989322699061844,1.16211164,21.647359848,1249.5823974609,59.1595039368,144.564956665,0.1412038505,0.8730913401,6486.388671875,0,0,551.4332275391,-9377226,5171176
60.99580462743629,2.400519371,14.6752328873,1254.5806884766,59.4431266785,145.0765075684,0.1412106454,0.8723039031,6480.5385742188,0,0,551.3122558594,-9377226,5171181
65.89160378071698,2.0167930126,4.7875013351,1259.5789794922,59.7177772522,145.1083374023,0.1412170529,0.8715086579,6474.6303710938,0,0,551.2976074219,-9377228,5171185.5
65.13881431358854,-4.5429797173,-6.6631631851,1264.5773925781,60.0142364502,0,0.14122352,0.8715086579,6474.6303710938,0,0,589.4038085938,-9377230,5171190.5
56.25440789263368,-2.672927618,-12.1086206436,1269.5756835938,60.3249053955,0,0.14122352,0.8715086579,6474.6303710938,0,0,589.4038085938,-9377231,5171195.5
59.58586160243071,1.4893759489,-18.7469348907,1274.5739746094,60.6268882751,144.5713500977,0.14122352,0.8705752492,6467.6958007812,0,0,551.4085083008,-9377231,5171200.5
59.58586160243071,0.6305919886,-16.7904758453,1279.5723876953,60.9254760742,145.0829925537,0.1412311047,0.8696591854,6460.8901367188,0,0,551.2866210938,-9377229,5171205
60.941525343619716,-3.1933877468,-7.7243757248,1284.5706787109,61.2436027527,0,0.1412385553,0.8696591854,6460.8901367188,0,0,589.3860473633,-9377225,5171208.5
52.18263075441539,-2.439306736,6.2839546204,1289.5689697266,61.5777626038,0,0.1412385553,0.8696591854,6460.8901367188,0,0,589.3860473633,-9377222,5171211.5
55.51408446457243,1.3876738548,18.6028232574,1294.5672607422,61.9018783569,144.5762329102,0.1412385553,0.8686573505,6453.447265625,0,0,551.3896484375,-9377218,5171215.5
55.5210882431294,0.0825711563,16.7252807617,1299.5656738281,62.2254295349,145.0879669189,0.1412467062,0.8676553965,6446.00390625,0,0,551.2670288086,-9377217,5171220
55.70645148283881,-2.8257267475,1.2259551287,1304.5639648438,62.5708427429,0,0.1412548572,0.8676553965,6446.00390625,0,0,589.3667602539,-9377218,5171225
48.4810136137491,-1.6538494825,-12.5709266663,1309.5622558594,62.9300117493,0,0.1412548572,0.8676553965,6446.00390625,0,0,589.3667602539,-9377219,5171230
51.71726056707154,1.2514476776,-26.217830658,1314.5606689453,63.2779426575,144.58152771,0.1412548572,0.8667214513,6439.0654296875,0,0,551.3692016602,-9377218,5171234.5
51.71726056707154,-2.1951572895,-7.770673275,1319.5589599609,63.6466445923,0,0.1412624419,0.8667214513,6439.0654296875,0,0,589.3577880859,-9377214,5171238
45.88988333201333,-2.1951572895,8.291305542,1324.5572509766,64.0387573242,0,0.1412624419,0.8667214513,6439.0654296875,0,0,589.3577880859,-9377210,5171241
45.88988333201333,0.5751576424,16.1567783356,1329.5556640625,64.4241638184,144.5839996338,0.1412624419,0.8655495048,6430.3588867188,0,0,551.3596801758,-9377207,5171245
47.485914007228786,0.5781338811,18.5157375336,1334.5539550781,64.803062439,145.0958557129,0.1412719786,0.8644112945,6421.90234375,0,0,551.2354125977,-9377207,5171250
47.49403358365313,2.3966803551,13.62084198,1339.5522460938,65.1589508057,145.1285552979,0.1412812322,0.8633908033,6414.3212890625,0,0,551.2172241211,-9377209,5171254.5
53.6276338709329,7.5979981422,11.9587459564,1344.5506591797,65.4623336792,145.1333465576,0.1412895322,0.8625436425,6408.02734375,0,0,551.2063598633,-9377212,5171258
64.99556644226683,10.304567337,5.2614574432,1349.5489501953,65.720375061,145.1361999512,0.1412964165,0.861802876,6402.5239257812,0,0,551.1975708008,-9377217,5171260.5
74.471273735861,6.8868041039,0.054892689,1354.5472412109,65.9571533203,145.1385192871,0.1413024515,0.861091435,6397.23828125,0,0,551.1899414062,-9377221,5171263
77.51699044596764,-4.4517030716,3.5425617695,1359.5456542969,66.2074279785,0,0.1413082331,0.861091435,6397.23828125,0,0,589.3035888672,-9377225,5171265.5
66.27576103579116,-10.3257932663,4.8999567032,1364.5439453125,66.4976272583,0,0.1413082331,0.861091435,6397.23828125,0,0,589.3035888672,-9377229,5171268
