a0,a1,a2,a3,a4,p1,p2,p3,p4,v_final,maxSlip
29.6666666666667,381.291666666667,-994.270833333332,1071,-401.437499999999,29.6666666666667,81,80,86.25,7.94596275882153,0.434955667404408
31.3333333333333,340.083333333333,-838.479166666666,876.374999999999,-323.062499999999,31.3333333333333,80,81.25,86.25,7.94554076923456,0.454864087862675
26.3333333333333,361.083333333333,-830.416666666666,812.249999999999,-284.25,26.3333333333333,81,82.5,85,7.94462503507436,0.387814331976325
34.6666666666667,279.916666666667,-615.083333333333,591.749999999999,-206.25,34.6666666666667,79,82.5,85,7.9440479682206,0.496266312650572
33,321.125,-770.874999999999,786.374999999999,-284.625,33,80,81.25,85,7.94252958322818,0.476357433166964
31.3333333333333,362.333333333333,-926.666666666665,980.999999999998,-362.999999999999,31.3333333333333,81,80,85,7.94102690552374,0.456451358381187
33,298.875,-682.6875,681.749999999999,-244.6875,33,79,82.5,86.25,7.94043431002832,0.474770345103644
26.3333333333333,386.083333333333,-958.229166666666,997.874999999999,-365.8125,26.3333333333333,81,81.25,86.25,7.9375466053026,0.38958766297743
24.6666666666667,427.291666666667,-1114.02083333333,1192.5,-444.187499999999,24.6666666666667,82,80,86.25,7.93752142398029,0.369643273982854
33,346.125,-898.687499999999,971.999999999999,-366.187499999999,33,80,80,86.25,7.93627029814156,0.478128697655587
34.6666666666667,304.916666666667,-742.895833333333,777.375,-287.8125,34.6666666666667,79,81.25,86.25,7.93532807610537,0.498037573855155
29.6666666666667,325.916666666667,-734.833333333333,713.249999999999,-249,29.6666666666667,80,82.5,85,7.93529198762204,0.431021011192208
28,344.875,-802.437499999999,803.249999999999,-287.4375,28,80,82.5,86.25,7.93481865232529,0.409516320583293
28,367.125,-890.624999999999,907.874999999999,-327.375,28,81,81.25,85,7.9337787364755,0.411104540806677
26.3333333333333,408.333333333333,-1046.41666666667,1102.5,-405.749999999999,26.3333333333333,82,80,85,7.93227533977759,0.391176552767442
34.6666666666667,327.166666666666,-831.083333333332,881.999999999999,-327.75,34.6666666666667,80,80,85,7.93170396746601,0.499624645641789
23,390.875,-922.187499999999,924.749999999999,-330.187499999999,23,81,82.5,86.25,7.92856900175144,0.344146472350178
28,392.125,-1018.4375,1093.5,-408.9375,28,81,80,86.25,7.9278130768744,0.412877049778772
31.3333333333333,392.083333333333,-1060.79166666667,1170,-445.124999999999,31.3333333333333,82,80,87.5,7.92764258604182,0.474949077962732
34.6666666666667,249.541666666667,-483.458333333333,419.625,-135.375,34.6666666666667,78,83.75,85,7.92745685576344,0.494104356858612
29.6666666666667,350.916666666667,-862.645833333333,898.874999999999,-330.562499999999,29.6666666666667,80,81.25,86.25,7.92736193154405,0.432792940360516
33,290.75,-639.249999999999,614.249999999999,-213.75,33,79,82.5,85,7.92596043728489,0.474195462156071
31.3333333333333,331.958333333333,-795.041666666666,808.874999999999,-292.125,31.3333333333333,80,81.25,85,7.92444093324754,0.454289137135507
29.6666666666667,373.166666666666,-950.833333333332,1003.5,-370.499999999999,29.6666666666667,81,80,85,7.92293576574813,0.434380588862655
31.3333333333333,309.708333333333,-706.854166666666,704.249999999999,-252.1875,31.3333333333333,79,82.5,86.25,7.92208138035964,0.452701844584682
24.6666666666667,396.916666666667,-982.395833333333,1020.375,-373.312499999999,24.6666666666667,81,81.25,86.25,7.91947221290585,0.367477692924367
23,438.125,-1138.1875,1215,-451.687499999999,23,82,80,86.25,7.91941056521953,0.347512573375779
31.3333333333333,356.958333333333,-922.854166666666,994.499999999999,-373.687499999999,31.3333333333333,80,80,86.25,7.91808031450369,0.456060622456653
28,336.75,-759,735.75,-256.5,28,80,82.5,85,7.91721327735519,0.408941021854566
33,315.75,-767.0625,799.874999999999,-295.3125,33,79,81.25,86.25,7.9170563840691,0.475966741359959
26.3333333333333,355.708333333333,-826.604166666666,825.749999999999,-294.9375,26.3333333333333,80,82.5,86.25,7.91682677484053,0.387423184390932
26.3333333333333,377.958333333333,-914.791666666666,930.374999999999,-334.875,26.3333333333333,81,81.25,85,7.91569805841435,0.389012119730155
34.6666666666667,296.791666666667,-699.458333333333,709.874999999999,-256.874999999999,34.6666666666667,79,81.25,85,7.91511633004786,0.497462698488626
24.6666666666667,419.166666666666,-1070.58333333333,1125,-413.249999999999,24.6666666666667,82,80,85,7.91419043089338,0.369067437748553
33,338,-855.249999999999,904.499999999998,-335.249999999999,33,80,80,85,7.91360686579572,0.477553822133451
26.3333333333333,402.958333333333,-1042.60416666667,1116,-416.437499999999,26.3333333333333,81,80,86.25,7.90968025986578,0.390785422488031
33,260.375,-507.625,442.125,-142.875,33,78,83.75,85,7.909379086433,0.472033472649881
28,361.75,-886.812499999999,921.374999999999,-338.0625,28,80,81.25,86.25,7.90922229953064,0.410713573744463
