0,206.9722314,649.8619087,855.0896593,1086.176618
0.01,198.7575837,420.2847098,495.3517327,564.337527
0.02,365.4503314,774.3449847,931.0981049,1070.747534
0.03,492.4680683,1065.686914,1299.201476,1506.823163
0.04,579.1037388,1297.50904,1600.728665,1871.671777
0.05,634.8811773,1477.857103,1844.496495,2169.303836
0.06,671.1726528,1616.61418,2040.588732,2407.679706
0.07,695.9443509,1723.235962,2196.55921,2596.422366
0.08,713.9325766,1804.797645,2319.280809,2741.019378
0.09,727.3222105,1865.680455,2411.551132,2841.008687
0.1,736.0852973,1907.794115,2474.281454,2898.268549
0.11,740.4094492,1933.426953,2509.723175,2920.777612
0.12,741.5304752,1946.591202,2522.851585,2919.986223
0.13,741.2773505,1950.462578,2521.404853,2907.224123
0.14,740.7619837,1948.525165,2512.770902,2891.668962
0.15,739.1908842,1945.818656,2502.780034,2876.66847
0.16,739.1908842,1945.818656,2502.780034,2870.41847
0.17,739.1908842,1945.818656,2502.780034,2864.536117
0.18,739.1908842,1945.818656,2502.780034,2858.980562
0.19,739.1908842,1945.818656,2502.780034,2853.717404
0.2,739.1908842,1945.818656,2502.780034,2848.717404
0.21,739.1908842,1945.818656,2502.780034,2843.955499
0.22,739.1908842,1945.818656,2502.780034,2839.410044
0.23,739.1908842,1945.818656,2502.780034,2835.062218
0.24,739.1908842,1945.818656,2502.780034,2830.895552
0.25,739.1908842,1945.818656,2502.780034,2826.895552
0.26,739.1908842,1945.818656,2502.780034,2823.049398
0.27,739.1908842,1945.818656,2502.780034,2819.345694
0.28,739.1908842,1945.818656,2502.780034,2815.774265
0.29,739.1908842,1945.818656,2502.780034,2812.32599
0.3,739.1908842,1945.818656,2502.780034,2808.992656
0.31,739.1908842,1945.818656,2502.780034,2805.76685
0.32,739.1908842,1945.818656,2502.780034,2802.64185
0.33,739.1908842,1945.818656,2502.780034,2799.611547
0.34,739.1908842,1945.818656,2502.780034,2796.67037
0.35,739.1908842,1945.818656,2502.780034,2793.813227
0.36,739.1908842,1945.818656,2502.780034,2791.03545
0.37,739.1908842,1945.818656,2502.780034,2788.332747
0.38,739.1908842,1945.818656,2502.780034,2785.701168
0.39,739.1908842,1945.818656,2502.780034,2783.137065
0.4,739.1908842,1945.818656,2502.780034,2780.637065
0.41,739.1908842,1945.818656,2502.780034,2778.198041
0.42,739.1908842,1945.818656,2502.780034,2775.817089
0.43,739.1908842,1945.818656,2502.780034,2773.491507
0.44,739.1908842,1945.818656,2502.780034,2771.21878
0.45,739.1908842,1945.818656,2502.780034,2768.996558
0.46,739.1908842,1945.818656,2502.780034,2766.822645
0.47,739.1908842,1945.818656,2502.780034,2764.694985
0.48,739.1908842,1945.818656,2502.780034,2762.611652
0.49,739.1908842,1945.818656,2502.780034,2760.570835
0.5,739.1908842,1945.818656,2502.780034,2758.570835
0.51,739.1908842,1945.818656,2502.780034,2756.610051
0.52,739.1908842,1945.818656,2502.780034,2754.686974
0.53,739.1908842,1945.818656,2502.780034,2752.800182
0.54,739.1908842,1945.818656,2502.780034,2750.94833
0.55,739.1908842,1945.818656,2502.780034,2749.130148
0.56,739.1908842,1945.818656,2502.780034,2747.344434
0.57,739.1908842,1945.818656,2502.780034,2745.590048
0.58,739.1908842,1945.818656,2502.780034,2743.86591
0.59,739.1908842,1945.818656,2502.780034,2742.170995
0.6,739.1908842,1945.818656,2502.780034,2740.504328
0.61,739.1908842,1945.818656,2502.780034,2738.864984
0.62,739.1908842,1945.818656,2502.780034,2737.252081
0.63,739.1908842,1945.818656,2502.780034,2735.664779
0.64,739.1908842,1945.818656,2502.780034,2734.102279
0.65,739.1908842,1945.818656,2502.780034,2732.563817
0.66,739.1908842,1945.818656,2502.780034,2731.048666
0.67,739.1908842,1945.818656,2502.780034,2729.556129
0.68,739.1908842,1945.818656,2502.780034,2728.08554
0.69,739.1908842,1945.818656,2502.780034,2726.636265
0.7,739.1908842,1945.818656,2502.780034,2725.207694
0.71,739.1908842,1945.818656,2502.780034,2723.799243
0.72,739.1908842,1945.818656,2502.780034,2722.410354
0.73,739.1908842,1945.818656,2502.780034,2721.040491
0.74,739.1908842,1945.818656,2502.780034,2719.68914
0.75,739.1908842,1945.818656,2502.780034,2718.355806
0.76,739.1908842,1945.818656,2502.780034,2717.040017
0.77,739.1908842,1945.818656,2502.780034,2715.741315
0.78,739.1908842,1945.818656,2502.780034,2714.459264
0.79,739.1908842,1945.818656,2502.780034,2713.193441
0.8,739.1908842,1945.818656,2502.780034,2711.943441
0.81,739.1908842,1945.818656,2502.780034,2710.708874
0.82,739.1908842,1945.818656,2502.780034,2709.489361
