0% soc,,50% soc,,100% soc,
X,Y,X,Y,X,Y
296.0487988207009,811.0867845393748,296.05437612296834,819.6535208222144,295.43666844568304,830.8545285120272
303.3424515075019,814.1373114657322,303.34802880976935,822.7040477485717,302.9391696512384,834.6963802450236
312.14703828088665,817.9825953847394,312.15278719245464,826.8129235532049,311.8480090746998,838.6737346817248
321.57688354078033,822.2249145814706,321.5826324523484,831.055242749936,321.79903178032635,843.4446105241119
330.6423164509824,826.7298646517446,330.7003203945641,835.8239219932763,331.2293060634714,848.3459094349076
